id_student,code_module,code_presentation,gender_num,imd_band_num,education_num,age_num,disability_num,num_of_prev_attempts,studied_credits,early_registration,reg_days_before,unregistered,total_clicks,active_days,avg_clicks_day,max_clicks_day,n_resources,click_density,avg_score,min_score,std_score,avg_tma_score,n_submitted,n_late,avg_submit_delay,risk_level,risk_label,final_result
291334,AAA,2013J,1,10.0,2,1,0,0,60,1,132.0,0,5231.0,229.0,2.78392762107504,35.0,99.0,22.842794759825328,83.6,78.0,3.209361307176241,83.6,5.0,1.0,0.6,0,Low,Distinction
292923,AAA,2013J,0,10.0,2,1,0,0,180,1,162.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
293699,AAA,2013J,1,8.0,2,0,0,0,120,1,27.0,0,187.0,28.0,1.6403508771929824,9.0,35.0,6.678571428571429,46.75,38.0,8.5,46.75,4.0,2.0,4.0,2,High,Pass
294570,AAA,2013J,1,10.0,3,2,0,0,60,1,80.0,0,1775.0,119.0,4.052511415525114,77.0,85.0,14.915966386554622,78.2,72.0,4.147288270665546,78.2,5.0,0.0,-3.6,0,Low,Pass
294594,AAA,2013J,1,10.0,2,0,0,0,60,1,145.0,0,865.0,94.0,3.37890625,36.0,52.0,9.202127659574469,52.8,43.0,6.418722614352484,52.8,5.0,0.0,-1.4,2,High,Pass
295741,AAA,2013J,1,5.0,2,1,0,0,240,1,17.0,0,709.0,87.0,2.3633333333333333,18.0,50.0,8.149425287356323,50.2,38.0,6.942621983083912,50.2,5.0,1.0,-0.2,3,Very High,Fail
296332,AAA,2013J,1,10.0,4,2,0,0,60,1,115.0,0,2152.0,124.0,4.211350293542075,32.0,91.0,17.35483870967742,86.8,66.0,11.945710527214361,86.8,5.0,0.0,-2.8,0,Low,Distinction
298696,AAA,2013J,0,9.0,3,0,0,0,60,1,32.0,0,514.0,58.0,2.557213930348259,11.0,44.0,8.862068965517242,80.8,70.0,7.155417527999329,80.8,5.0,1.0,2.6,0,Low,Pass
300398,AAA,2013J,1,4.0,2,1,0,0,60,1,59.0,0,1997.0,108.0,3.443103448275862,28.0,55.0,18.49074074074074,78.8,76.0,2.3874672772626626,78.8,5.0,1.0,-8.6,0,Low,Pass
302302,AAA,2013J,0,5.0,2,0,0,0,60,1,83.0,0,513.0,24.0,3.109090909090909,16.0,42.0,21.375,58.666666666666664,58.0,0.5773502691896263,58.666666666666664,3.0,1.0,1.3333333333333333,3,Very High,Fail
305152,AAA,2013J,1,8.0,2,0,0,0,60,1,18.0,0,146.0,11.0,3.3181818181818183,13.0,17.0,13.272727272727273,64.0,64.0,0.0,64.0,1.0,0.0,0.0,3,Very High,Fail
305386,AAA,2013J,1,8.0,2,0,1,0,120,1,66.0,0,1277.0,85.0,3.470108695652174,24.0,81.0,15.023529411764706,78.0,75.0,3.391164991562634,78.0,5.0,0.0,0.0,0,Low,Pass
305539,AAA,2013J,0,9.0,1,0,0,0,120,1,54.0,1,68.0,6.0,2.6153846153846154,7.0,13.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
306107,AAA,2013J,1,6.0,2,1,0,0,120,1,107.0,0,987.0,81.0,3.0652173913043477,24.0,63.0,12.185185185185185,58.2,40.0,14.601369798755185,58.2,5.0,0.0,-0.4,1,Medium,Pass
306466,AAA,2013J,1,10.0,2,1,0,0,60,1,58.0,0,1220.0,110.0,3.2275132275132274,29.0,68.0,11.090909090909092,82.0,76.0,5.338539126015656,82.0,5.0,0.0,-3.0,0,Low,Pass
306897,AAA,2013J,0,2.0,2,0,0,0,60,1,123.0,0,2742.0,189.0,2.4658273381294964,62.0,83.0,14.507936507936508,62.6,39.0,15.339491516996253,62.6,5.0,1.0,-0.4,1,Medium,Pass
307061,AAA,2013J,0,2.0,3,0,0,0,60,1,31.0,0,1081.0,87.0,2.6957605985037407,27.0,69.0,12.425287356321839,81.2,76.0,2.949576240750526,81.2,5.0,0.0,0.0,0,Low,Pass
307866,AAA,2013J,1,8.0,2,0,0,0,60,1,107.0,0,1476.0,76.0,3.9151193633952253,25.0,74.0,19.42105263157895,60.0,47.0,12.46327939722661,60.0,4.0,1.0,1.75,1,Medium,Pass
311917,AAA,2013J,1,7.0,2,2,0,0,120,1,121.0,0,2230.0,145.0,3.204022988505747,39.0,84.0,15.379310344827585,59.2,46.0,8.899438184514795,59.2,5.0,1.0,0.2,1,Medium,Pass
312537,AAA,2013J,1,10.0,4,2,0,0,60,1,79.0,0,12882.0,271.0,7.02016348773842,65.0,111.0,47.535055350553506,87.8,85.0,1.788854381999833,87.8,5.0,0.0,-1.6,0,Low,Distinction
312782,AAA,2013J,1,10.0,2,0,0,0,60,1,59.0,0,281.0,46.0,2.650943396226415,17.0,30.0,6.108695652173913,61.8,50.0,15.626899884494046,61.8,5.0,0.0,-0.8,1,Medium,Pass
318933,AAA,2013J,0,9.0,3,0,0,0,120,1,100.0,0,1281.0,106.0,2.784782608695652,34.0,66.0,12.084905660377359,66.6,62.0,3.8470768123342696,66.6,5.0,0.0,-8.0,1,Medium,Pass
319047,AAA,2013J,0,6.0,2,0,0,0,60,1,47.0,0,6589.0,232.0,3.4086911536471804,25.0,104.0,28.400862068965516,78.4,75.0,2.408318915758457,78.4,5.0,1.0,1.4,0,Low,Pass
321942,AAA,2013J,1,10.0,3,2,0,0,60,1,67.0,0,10083.0,239.0,4.727144866385372,37.0,102.0,42.18828451882845,80.4,80.0,0.8944271909999173,80.4,5.0,0.0,-2.8,0,Low,Pass
324002,AAA,2013J,1,5.0,3,1,0,0,60,1,32.0,0,1901.0,122.0,3.1163934426229507,35.0,80.0,15.581967213114755,80.4,69.0,6.6932802122726045,80.4,5.0,0.0,-0.6,0,Low,Pass
324084,AAA,2013J,0,2.0,2,1,0,0,60,1,165.0,0,1961.0,110.0,3.9696356275303644,35.0,81.0,17.827272727272728,57.6,35.0,14.046351839534706,57.6,5.0,1.0,-0.6,1,Medium,Pass
324282,AAA,2013J,1,10.0,2,0,0,0,120,1,32.0,0,133.0,38.0,1.7972972972972974,9.0,23.0,3.5,61.2,38.0,14.463747785411636,61.2,5.0,0.0,-0.8,1,Medium,Pass
331358,AAA,2013J,0,10.0,3,1,0,0,60,1,67.0,1,2376.0,45.0,4.50853889943074,32.0,109.0,52.8,84.0,84.0,0.0,84.0,1.0,0.0,-1.0,3,Very High,Withdrawn
332789,AAA,2013J,0,7.0,2,1,0,0,60,1,64.0,0,1655.0,72.0,3.6941964285714284,34.0,69.0,22.98611111111111,74.4,69.0,3.7815340802378064,74.4,5.0,0.0,-0.4,0,Low,Pass
333059,AAA,2013J,1,3.0,2,0,0,0,120,1,103.0,0,301.0,31.0,2.213235294117647,18.0,39.0,9.709677419354838,65.8,40.0,14.498275759551547,65.8,5.0,0.0,-0.2,1,Medium,Pass
333323,AAA,2013J,1,9.0,3,0,0,0,60,1,53.0,0,648.0,36.0,3.640449438202247,31.0,45.0,18.0,74.4,71.0,3.286335345030995,74.4,5.0,0.0,0.0,0,Low,Pass
334259,AAA,2013J,0,6.0,2,0,0,0,150,1,32.0,0,332.0,27.0,2.721311475409836,13.0,30.0,12.296296296296296,53.0,49.0,5.656854249492381,53.0,2.0,1.0,0.5,3,Very High,Fail
334333,AAA,2013J,0,1.0,2,0,1,0,240,1,192.0,1,303.0,33.0,3.03,22.0,23.0,9.181818181818182,36.0,36.0,0.0,36.0,1.0,0.0,-1.0,3,Very High,Withdrawn
335764,AAA,2013J,0,3.0,2,0,0,0,60,1,196.0,1,2286.0,106.0,3.1272229822161424,28.0,57.0,21.566037735849058,86.33333333333333,86.0,0.5773502691896247,86.33333333333333,3.0,1.0,1.6666666666666667,3,Very High,Withdrawn
336207,AAA,2013J,1,10.0,2,0,0,0,120,1,110.0,0,1316.0,111.0,3.323232323232323,22.0,66.0,11.855855855855856,68.2,63.0,4.8166378315169185,68.2,5.0,0.0,-2.0,1,Medium,Pass
339972,AAA,2013J,1,9.0,2,0,0,0,60,1,57.0,0,333.0,33.0,2.664,19.0,28.0,10.090909090909092,49.8,37.0,11.584472366059664,49.8,5.0,1.0,-0.4,2,High,Pass
341872,AAA,2013J,1,5.0,1,0,0,0,180,0,0.0,0,201.0,35.0,1.7787610619469028,9.0,25.0,5.742857142857143,64.2,60.0,3.633180424916991,64.2,5.0,3.0,16.0,3,Very High,Fail
342007,AAA,2013J,0,8.0,3,0,0,0,60,1,71.0,1,880.0,38.0,3.8596491228070176,25.0,37.0,23.157894736842106,75.0,75.0,0.0,75.0,1.0,1.0,1.0,3,Very High,Withdrawn
342514,AAA,2013J,1,6.0,1,2,0,0,60,1,81.0,0,1950.0,98.0,4.3624161073825505,34.0,74.0,19.897959183673468,77.2,68.0,6.457553716385174,77.2,5.0,0.0,-10.0,0,Low,Pass
342972,AAA,2013J,1,1.0,3,0,0,0,60,1,60.0,0,838.0,72.0,2.5944272445820435,15.0,62.0,11.63888888888889,60.4,53.0,7.733045971672483,60.4,5.0,1.0,-2.0,1,Medium,Pass
343446,AAA,2013J,1,8.0,3,1,0,0,120,1,49.0,0,3644.0,173.0,2.9942481511914543,34.0,104.0,21.063583815028903,78.4,74.0,4.505552130427523,78.4,5.0,2.0,2.4,0,Low,Pass
344282,AAA,2013J,1,2.0,2,0,0,0,60,1,12.0,0,65.0,18.0,1.2264150943396226,5.0,14.0,3.611111111111111,49.2,42.0,7.886697661252141,49.2,5.0,0.0,-1.0,3,Very High,Fail
345068,AAA,2013J,1,7.0,2,0,1,0,180,1,37.0,0,547.0,51.0,2.568075117370892,22.0,50.0,10.72549019607843,78.0,70.0,5.70087712549569,78.0,5.0,2.0,1.6,0,Low,Pass
345357,AAA,2013J,1,4.0,2,0,0,0,60,1,18.0,0,2219.0,134.0,3.010854816824966,33.0,79.0,16.559701492537314,80.4,70.0,8.234075540095562,80.4,5.0,0.0,-2.4,0,Low,Distinction
346025,AAA,2013J,1,6.0,2,0,0,0,120,1,75.0,0,569.0,103.0,2.0919117647058822,12.0,34.0,5.524271844660194,82.4,75.0,4.335896677735759,82.4,5.0,0.0,-1.0,0,Low,Pass
346843,AAA,2013J,0,6.0,3,1,0,0,120,1,44.0,0,164.0,8.0,4.1,19.0,17.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Fail
350188,AAA,2013J,1,9.0,3,1,0,0,60,1,49.0,0,761.0,78.0,2.4082278481012658,23.0,50.0,9.756410256410257,73.8,71.0,2.167948338867879,73.8,5.0,0.0,0.0,0,Low,Pass
354858,AAA,2013J,1,10.0,3,1,0,0,120,1,32.0,1,198.0,7.0,4.304347826086956,25.0,23.0,28.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
357668,AAA,2013J,1,2.0,2,0,0,0,60,1,38.0,0,166.0,27.0,1.8863636363636365,10.0,23.0,6.148148148148148,57.0,49.0,7.211102550927978,57.0,3.0,0.0,0.0,3,Very High,Fail
364177,AAA,2013J,1,8.0,1,1,0,0,60,1,129.0,0,821.0,63.0,3.3925619834710745,25.0,47.0,13.031746031746032,69.0,64.0,5.354126134736337,69.0,4.0,0.0,-2.5,3,Very High,Fail
365244,AAA,2013J,0,1.0,2,0,0,0,120,1,38.0,0,891.0,78.0,2.2109181141439205,26.0,72.0,11.423076923076923,56.4,50.0,5.412947441089743,56.4,5.0,0.0,0.0,1,Medium,Pass
365642,AAA,2013J,1,2.0,1,1,0,0,60,1,52.0,0,2129.0,148.0,2.8198675496688743,30.0,85.0,14.385135135135135,70.0,63.0,5.147815070493501,70.0,5.0,0.0,-1.8,0,Low,Pass
366483,AAA,2013J,1,5.0,3,0,0,0,60,1,4.0,0,1465.0,129.0,3.002049180327869,33.0,63.0,11.356589147286822,76.8,54.0,14.93987951758648,76.8,5.0,0.0,-2.2,0,Low,Pass
368194,AAA,2013J,0,6.0,2,0,1,0,120,1,123.0,0,437.0,32.0,2.5857988165680474,36.0,46.0,13.65625,50.4,41.0,6.348228099241551,50.4,5.0,2.0,5.2,2,High,Pass
368824,AAA,2013J,1,6.0,3,1,0,0,120,1,60.0,0,292.0,25.0,2.3548387096774195,13.0,27.0,11.68,55.6,39.0,14.117365193264643,55.6,5.0,0.0,-0.8,3,Very High,Fail
368963,AAA,2013J,1,1.0,1,0,0,0,180,1,19.0,0,677.0,52.0,3.008888888888889,20.0,65.0,13.01923076923077,66.4,58.0,7.5696763471102235,66.4,5.0,1.0,-5.4,1,Medium,Pass
376439,AAA,2013J,1,,3,0,0,0,60,1,87.0,0,2342.0,154.0,3.0775295663600524,32.0,60.0,15.207792207792208,87.0,77.0,6.284902544988268,87.0,5.0,1.0,3.2,0,Low,Distinction
376581,AAA,2013J,0,9.0,2,1,0,0,60,1,64.0,0,2333.0,124.0,3.7208931419457736,32.0,85.0,18.81451612903226,72.8,60.0,13.311649033834989,72.8,5.0,2.0,2.0,1,Medium,Pass
380953,AAA,2013J,1,9.0,2,0,0,0,60,1,155.0,0,1062.0,97.0,2.839572192513369,21.0,55.0,10.948453608247423,67.8,58.0,6.760177512462229,67.8,5.0,0.0,-2.0,1,Medium,Pass
383254,AAA,2013J,1,10.0,2,0,0,0,120,1,61.0,0,543.0,91.0,1.9963235294117647,15.0,38.0,5.967032967032967,75.6,69.0,7.197221686178634,75.6,5.0,1.0,1.6,0,Low,Pass
386924,AAA,2013J,1,,1,0,0,0,120,1,192.0,0,164.0,31.0,1.7083333333333333,6.0,26.0,5.290322580645161,67.8,59.0,7.854934754662192,67.8,5.0,2.0,1.4,1,Medium,Pass
386952,AAA,2013J,1,8.0,2,0,0,0,120,1,38.0,0,910.0,114.0,2.549019607843137,20.0,60.0,7.982456140350878,68.0,63.0,5.0,68.0,5.0,2.0,1.8,1,Medium,Pass
388722,AAA,2013J,0,9.0,1,1,0,0,60,1,179.0,0,671.0,57.0,3.0225225225225225,30.0,46.0,11.771929824561404,63.8,54.0,5.932958789676531,63.8,5.0,2.0,2.0,1,Medium,Pass
388885,AAA,2013J,1,10.0,2,1,0,0,60,1,185.0,0,875.0,50.0,3.5714285714285716,49.0,59.0,17.5,60.6,51.0,9.44986772394196,60.6,5.0,0.0,-1.8,1,Medium,Pass
390890,AAA,2013J,1,1.0,2,0,0,0,90,1,31.0,1,639.0,50.0,2.944700460829493,30.0,41.0,12.78,69.66666666666667,54.0,13.796134724383254,69.66666666666667,3.0,2.0,1.3333333333333333,3,Very High,Withdrawn
392756,AAA,2013J,1,8.0,2,0,0,0,120,1,58.0,0,363.0,44.0,2.1736526946107784,21.0,47.0,8.25,45.0,25.0,13.171939872319491,45.0,5.0,0.0,0.0,3,Very High,Fail
392931,AAA,2013J,0,6.0,2,1,0,0,120,1,54.0,0,3003.0,177.0,3.1346555323590812,31.0,81.0,16.966101694915253,68.4,63.0,4.979959839195491,68.4,5.0,3.0,4.2,1,Medium,Pass
393207,AAA,2013J,1,7.0,2,0,0,0,60,1,38.0,0,876.0,50.0,3.6962025316455698,32.0,57.0,17.52,74.2,68.0,4.2661458015403095,74.2,5.0,0.0,-1.0,0,Low,Pass
396872,AAA,2013J,1,6.0,3,0,0,0,180,1,23.0,0,996.0,70.0,3.244299674267101,25.0,61.0,14.228571428571428,61.4,54.0,5.079370039680118,61.4,5.0,2.0,3.0,1,Medium,Pass
398552,AAA,2013J,1,10.0,1,0,0,0,240,1,57.0,0,1183.0,87.0,3.6625386996904026,28.0,85.0,13.597701149425287,46.4,40.0,5.594640292279745,46.4,5.0,0.0,-0.6,3,Very High,Fail
401869,AAA,2013J,0,9.0,1,0,0,0,60,1,53.0,0,955.0,90.0,2.7130681818181817,21.0,60.0,10.61111111111111,65.0,55.0,7.382411530116701,65.0,5.0,2.0,2.8,1,Medium,Pass
402470,AAA,2013J,1,6.0,1,1,0,0,60,1,130.0,0,1445.0,83.0,4.176300578034682,52.0,59.0,17.40963855421687,72.6,61.0,8.173126696681019,72.6,5.0,0.0,-2.2,0,Low,Pass
404804,AAA,2013J,1,3.0,1,1,0,0,120,1,129.0,0,509.0,26.0,3.348684210526316,15.0,44.0,19.576923076923077,43.8,30.0,9.23038460737146,43.8,5.0,0.0,-8.2,2,High,Pass
405088,AAA,2013J,1,3.0,2,0,0,0,120,1,67.0,0,1388.0,87.0,3.393643031784841,23.0,68.0,15.954022988505747,77.2,71.0,7.596051605933177,77.2,5.0,1.0,1.2,0,Low,Pass
405961,AAA,2013J,1,10.0,2,0,1,0,240,1,170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
414117,AAA,2013J,1,6.0,2,0,0,0,120,1,73.0,0,807.0,105.0,2.5062111801242235,23.0,60.0,7.685714285714286,76.4,70.0,5.319774431308154,76.4,5.0,2.0,2.6,0,Low,Pass
415969,AAA,2013J,1,1.0,3,1,0,0,90,1,60.0,1,1359.0,49.0,4.575757575757576,38.0,58.0,27.73469387755102,59.666666666666664,52.0,7.505553499465135,59.666666666666664,3.0,3.0,4.666666666666667,3,Very High,Withdrawn
420087,AAA,2013J,1,5.0,2,0,1,0,60,1,15.0,0,342.0,27.0,2.4963503649635035,13.0,48.0,12.666666666666666,76.0,72.0,4.0,76.0,3.0,3.0,3.0,3,Very High,Fail
429958,AAA,2013J,0,8.0,2,0,0,0,60,1,58.0,0,411.0,25.0,3.288,39.0,43.0,16.44,58.4,56.0,1.51657508881031,58.4,5.0,0.0,0.0,1,Medium,Pass
441018,AAA,2013J,0,8.0,2,0,0,0,150,1,52.0,0,646.0,50.0,2.636734693877551,24.0,53.0,12.92,59.8,54.0,5.761944116355173,59.8,5.0,0.0,-0.6,1,Medium,Pass
441888,AAA,2013J,1,3.0,2,0,0,0,120,1,53.0,0,739.0,43.0,2.7169117647058822,20.0,59.0,17.186046511627907,70.6,64.0,5.079370039680118,70.6,5.0,1.0,-0.2,0,Low,Pass
442442,AAA,2013J,1,9.0,3,0,0,0,120,1,32.0,1,1009.0,49.0,3.4203389830508475,34.0,54.0,20.591836734693878,40.5,39.0,2.1213203435596424,40.5,2.0,0.0,0.0,3,Very High,Withdrawn
444677,AAA,2013J,1,4.0,3,0,0,0,60,1,38.0,0,1241.0,140.0,2.447731755424063,21.0,84.0,8.864285714285714,87.6,84.0,2.966479394838263,87.6,5.0,0.0,0.0,0,Low,Distinction
470588,AAA,2013J,1,10.0,3,1,0,0,60,1,43.0,1,400.0,16.0,4.938271604938271,45.0,24.0,25.0,86.0,86.0,0.0,86.0,1.0,0.0,0.0,3,Very High,Withdrawn
489455,AAA,2013J,0,3.0,2,0,0,0,60,1,120.0,0,2832.0,131.0,3.504950495049505,41.0,76.0,21.61832061068702,70.6,68.0,3.130495168499705,70.6,5.0,0.0,-3.6,0,Low,Pass
494424,AAA,2013J,0,9.0,2,0,0,0,60,1,38.0,0,58.0,2.0,2.761904761904762,8.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Fail
495284,AAA,2013J,1,9.0,3,0,0,0,120,1,29.0,0,901.0,78.0,3.9004329004329006,49.0,57.0,11.551282051282051,66.6,57.0,8.384509526501832,66.6,5.0,1.0,0.6,1,Medium,Pass
498857,AAA,2013J,1,9.0,3,1,0,0,60,1,16.0,0,998.0,88.0,2.91812865497076,44.0,64.0,11.340909090909092,73.0,68.0,3.3911649915626345,73.0,5.0,0.0,0.0,0,Low,Pass
508818,AAA,2013J,1,5.0,2,0,0,0,120,1,156.0,0,1129.0,61.0,4.12043795620438,36.0,41.0,18.508196721311474,71.8,54.0,10.521406750050108,71.8,5.0,0.0,0.0,0,Low,Pass
512460,AAA,2013J,1,10.0,3,0,0,0,120,1,32.0,0,521.0,58.0,2.217021276595745,16.0,55.0,8.982758620689655,72.4,59.0,9.47628619238571,72.4,5.0,1.0,-0.2,0,Low,Pass
544103,AAA,2013J,1,5.0,3,0,0,0,120,1,127.0,0,2328.0,112.0,3.2605042016806722,30.0,85.0,20.785714285714285,81.0,80.0,1.0000000000000004,81.0,5.0,0.0,-0.6,0,Low,Pass
550383,AAA,2013J,1,7.0,3,0,0,0,60,1,51.0,0,910.0,66.0,3.8559322033898304,53.0,46.0,13.787878787878787,72.0,41.0,17.86057109949175,72.0,5.0,1.0,1.0,0,Low,Pass
564450,AAA,2013J,1,9.0,3,0,0,0,120,1,43.0,0,224.0,32.0,2.5454545454545454,16.0,26.0,7.0,59.2,52.0,6.1400325732035,59.2,5.0,0.0,-1.2,3,Very High,Fail
568601,AAA,2013J,0,4.0,3,0,0,0,60,1,30.0,1,488.0,17.0,5.809523809523809,34.0,29.0,28.705882352941178,81.5,78.0,4.949747468305833,81.5,2.0,1.0,3.0,3,Very High,Withdrawn
572652,AAA,2013J,1,8.0,3,0,0,0,120,1,158.0,0,780.0,42.0,3.9,38.0,59.0,18.571428571428573,73.2,68.0,3.9623225512317894,73.2,5.0,1.0,5.8,0,Low,Pass
580389,AAA,2013J,1,10.0,3,0,0,0,120,1,22.0,0,1271.0,50.0,4.022151898734177,144.0,62.0,25.42,71.4,67.0,3.7815340802378086,71.4,5.0,1.0,1.2,0,Low,Pass
581129,AAA,2013J,1,4.0,2,0,0,0,120,1,38.0,0,194.0,19.0,2.5526315789473686,22.0,25.0,10.210526315789474,40.0,15.0,35.35533905932738,40.0,2.0,0.0,0.0,3,Very High,Fail
588775,AAA,2013J,1,10.0,2,0,0,0,120,1,17.0,0,7067.0,259.0,4.077899596076168,34.0,96.0,27.285714285714285,82.8,81.0,2.4899799195977463,82.8,5.0,0.0,-1.2,0,Low,Pass
591774,AAA,2013J,1,10.0,4,1,0,0,60,1,46.0,0,605.0,36.0,2.8947368421052633,18.0,80.0,16.805555555555557,76.2,60.0,10.25670512396647,76.2,5.0,0.0,0.0,0,Low,Pass
603861,AAA,2013J,1,,3,2,0,0,60,1,38.0,1,955.0,68.0,3.962655601659751,26.0,55.0,14.044117647058824,63.0,56.0,6.670832032063167,63.0,5.0,3.0,4.0,3,Very High,Withdrawn
606143,AAA,2013J,1,10.0,4,1,0,0,60,1,43.0,0,406.0,34.0,3.147286821705426,19.0,33.0,11.941176470588236,66.0,54.0,16.97056274847714,66.0,2.0,0.0,0.0,3,Very High,Fail
704156,AAA,2013J,1,10.0,3,2,0,0,120,1,29.0,0,3064.0,131.0,4.129380053908355,198.0,100.0,23.389312977099237,66.0,56.0,5.70087712549569,66.0,5.0,1.0,0.2,1,Medium,Pass
705379,AAA,2013J,1,7.0,2,2,0,0,120,1,57.0,0,5680.0,226.0,3.941707147814018,39.0,114.0,25.13274336283186,80.8,78.0,1.9235384061671343,80.8,5.0,1.0,-0.8,0,Low,Distinction
721259,AAA,2013J,0,6.0,1,2,0,0,120,1,73.0,1,1228.0,27.0,4.3546099290780145,26.0,43.0,45.48148148148148,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3,Very High,Withdrawn
749412,AAA,2013J,1,8.0,1,2,0,0,60,1,138.0,0,4007.0,187.0,3.404418011894647,31.0,91.0,21.427807486631018,72.0,61.0,9.055385138137417,72.0,5.0,0.0,-6.0,0,Low,Pass
760729,AAA,2013J,1,7.0,2,2,0,0,60,1,67.0,0,7288.0,229.0,3.984691088026244,44.0,101.0,31.82532751091703,81.2,80.0,1.3038404810405302,81.2,5.0,0.0,-2.0,0,Low,Distinction
905042,AAA,2013J,0,10.0,2,1,0,0,60,1,91.0,0,3004.0,166.0,3.4331428571428573,55.0,79.0,18.096385542168676,76.4,64.0,8.142481194328912,76.4,5.0,1.0,-0.2,0,Low,Pass
949618,AAA,2013J,0,6.0,2,1,0,0,60,1,59.0,0,1357.0,94.0,2.4275491949910553,12.0,90.0,14.436170212765957,61.8,48.0,8.64291617453276,61.8,5.0,0.0,-1.2,1,Medium,Pass
958987,AAA,2013J,1,5.0,3,1,0,0,60,1,67.0,0,1216.0,102.0,3.1099744245524295,20.0,59.0,11.92156862745098,77.2,75.0,1.3038404810405295,77.2,5.0,1.0,0.0,0,Low,Pass
968578,AAA,2013J,0,5.0,2,1,0,0,60,1,170.0,0,870.0,66.0,3.246268656716418,18.0,61.0,13.181818181818182,72.0,62.0,5.958187643906492,72.0,5.0,3.0,3.8,1,Medium,Pass
969076,AAA,2013J,1,9.0,2,1,0,0,180,1,42.0,1,1980.0,135.0,2.6541554959785523,23.0,59.0,14.666666666666666,59.75,36.0,18.83923211457056,59.75,4.0,0.0,-0.5,3,Very High,Withdrawn
971027,AAA,2013J,0,10.0,3,1,0,0,60,1,62.0,0,3098.0,158.0,4.076315789473684,32.0,91.0,19.60759493670886,68.0,55.0,8.031189202104505,68.0,5.0,0.0,-1.0,1,Medium,Pass
978739,AAA,2013J,1,10.0,3,1,0,0,60,1,108.0,0,5988.0,176.0,5.238845144356955,51.0,104.0,34.02272727272727,56.6,50.0,3.714835124201341,56.6,5.0,1.0,0.6,1,Medium,Pass
1035023,AAA,2013J,0,4.0,1,1,0,0,60,1,87.0,0,1896.0,150.0,3.3146853146853146,44.0,83.0,12.64,70.0,65.0,3.391164991562634,70.0,5.0,0.0,-0.4,0,Low,Pass
1105478,AAA,2013J,1,9.0,3,2,0,0,60,1,144.0,0,1695.0,125.0,3.310546875,57.0,62.0,13.56,82.6,76.0,5.272570530585626,82.6,5.0,2.0,0.8,0,Low,Pass
1352868,AAA,2013J,1,3.0,2,1,0,0,60,1,63.0,1,641.0,36.0,3.6839080459770117,21.0,38.0,17.805555555555557,65.5,65.0,0.7071067811865476,65.5,2.0,1.0,5.0,3,Very High,Withdrawn
1401935,AAA,2013J,1,8.0,2,1,0,0,60,1,35.0,0,240.0,24.0,2.823529411764706,22.0,26.0,10.0,35.0,25.0,14.142135623730951,35.0,2.0,2.0,7.0,3,Very High,Fail
1402638,AAA,2013J,0,4.0,3,1,0,0,60,1,195.0,0,910.0,75.0,2.935483870967742,22.0,67.0,12.133333333333333,75.2,68.0,4.438468204234428,75.2,5.0,5.0,5.4,0,Low,Pass
1414443,AAA,2013J,0,2.0,2,1,0,0,120,1,169.0,0,1907.0,43.0,4.80352644836272,43.0,91.0,44.348837209302324,59.0,58.0,1.4142135623730951,59.0,2.0,2.0,41.5,3,Very High,Fail
1456619,AAA,2013J,1,10.0,2,1,0,0,60,1,87.0,1,467.0,22.0,3.3840579710144927,19.0,36.0,21.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
1465690,AAA,2013J,1,5.0,3,1,0,0,120,1,38.0,0,3460.0,165.0,3.4808853118712273,31.0,112.0,20.96969696969697,81.8,76.0,5.357238094391549,81.8,5.0,0.0,-0.6,0,Low,Pass
1472925,AAA,2013J,0,5.0,1,1,1,0,60,0,0.0,0,939.0,47.0,4.082608695652174,37.0,55.0,19.97872340425532,61.6,54.0,4.8270073544588685,61.6,5.0,2.0,3.0,3,Very High,Fail
1488959,AAA,2013J,1,8.0,2,1,0,0,60,1,30.0,0,3493.0,155.0,4.844660194174757,89.0,76.0,22.53548387096774,61.8,51.0,6.220932405998315,61.8,5.0,4.0,1.4,1,Medium,Pass
1518989,AAA,2013J,0,9.0,1,1,0,0,60,1,102.0,0,4202.0,133.0,3.5519864750633983,30.0,77.0,31.593984962406015,73.0,70.0,4.123105625617661,73.0,5.0,1.0,0.8,0,Low,Pass
1618738,AAA,2013J,1,10.0,1,1,0,0,60,1,95.0,0,723.0,19.0,4.918367346938775,33.0,68.0,38.05263157894737,79.6,67.0,7.127411872482183,79.6,5.0,0.0,-1.4,0,Low,Pass
1620151,AAA,2013J,1,10.0,3,1,0,0,60,1,95.0,0,998.0,44.0,4.577981651376147,90.0,55.0,22.681818181818183,77.5,70.0,10.606601717798213,77.5,2.0,1.0,2.0,3,Very High,Fail
